row_id,window_start,node_id,phase,cpu_util,mem_pressure,disk_latency_ms,request_rate_rps,error_rate_pct,queue_depth,cache_hit_ratio,temperature_c,incident,split
14154,2026-05-09 17:50:00,node-05,post_deploy,0.6228,0.5195,7.211,760.7,0.0465,10,0.8528,44.58,0,train
14155,2026-05-09 17:55:00,node-05,post_deploy,0.7222,0.4547,8.171,946.13,0.2116,11,0.6166,55.55,0,test
14156,2026-05-09 18:00:00,node-05,post_deploy,0.7967,0.5239,4.302,559.27,0.3325,7,0.9402,55.34,0,val
14157,2026-05-09 18:05:00,node-05,post_deploy,0.6545,0.2648,3.129,525.12,0.1982,4,0.8863,51.08,0,train
14158,2026-05-09 18:10:00,node-05,post_deploy,0.8584,0.4335,7.965,540.31,0.3225,8,0.9027,65.85,0,test
14159,2026-05-09 18:15:00,node-05,post_deploy,0.4554,0.4377,5.373,102.62,0.0036,12,0.9865,52.61,0,train
14160,2026-05-09 18:20:00,node-05,post_deploy,0.4935,0.3185,8.648,555.83,0.495,10,0.7496,44.87,0,train
14161,2026-05-09 18:25:00,node-05,post_deploy,0.5993,0.3482,6.229,91.69,0.6544,6,0.9962,54.01,1,train
14162,2026-05-09 18:30:00,node-05,post_deploy,0.1965,0.2088,8.497,193.94,0.0677,10,0.8793,37.73,0,train
14163,2026-05-09 18:35:00,node-05,post_deploy,0.4891,0.0877,4.219,119.73,0.7568,5,0.9832,57.27,0,val
14164,2026-05-09 18:40:00,node-05,post_deploy,0.3584,0.3342,18.186,493.88,0.2247,12,0.8342,39.44,0,train
14165,2026-05-09 18:45:00,node-05,post_deploy,0.5377,0.0982,10.4,164.15,1.4191,1,0.8003,49.44,0,test
14166,2026-05-09 18:50:00,node-05,post_deploy,0.6301,0.7272,6.909,897.1,0.0691,21,0.7314,47.58,0,train
14167,2026-05-09 18:55:00,node-05,post_deploy,0.638,0.32,438.607,1415.03,5.8149,11,0.7437,45.23,0,val
14168,2026-05-09 19:00:00,node-05,post_deploy,0.6786,0.3939,8.433,679.95,0.6181,10,0.8614,53.16,0,test
14169,2026-05-09 19:05:00,node-05,post_deploy,0.3957,0.32,6.78,938.3,0.4119,16,0.9138,34.3,0,test
14170,2026-05-09 19:10:00,node-05,post_deploy,0.6229,0.5541,4.632,471.22,0.2528,4,0.7934,41.66,0,test
14171,2026-05-09 19:15:00,node-05,post_deploy,0.6477,0.2725,22.775,537.35,3.7631,7,0.7342,51.21,1,val
14172,2026-05-09 19:20:00,node-05,post_deploy,0.5396,0.2603,4.478,401.22,0.683,7,0.9646,48.39,0,train
14173,2026-05-09 19:25:00,node-05,post_deploy,0.4798,0.4703,8.186,108.59,0.1517,6,0.7905,44.86,0,test
14174,2026-05-09 19:30:00,node-05,post_deploy,0.5672,0.5818,6.45,1040.84,0.5764,15,0.9045,38.19,0,train
14175,2026-05-09 19:35:00,node-05,post_deploy,0.6982,0.6723,13.505,121.27,0.4226,11,0.9517,49.26,0,train
14176,2026-05-09 19:40:00,node-05,post_deploy,0.6778,0.5068,3.818,88.0,0.0972,2,0.9589,55.3,0,train
14177,2026-05-09 19:45:00,node-05,post_deploy,0.373,0.4563,14.836,75.88,0.4695,5,0.8746,38.07,0,train
14178,2026-05-09 19:50:00,node-05,post_deploy,0.4697,0.1589,19.867,347.26,0.299,7,0.9434,47.98,0,test
14179,2026-05-09 19:55:00,node-05,post_deploy,0.729,0.6815,6.05,73.35,0.6507,3,0.9929,49.03,0,train
14180,2026-05-09 20:00:00,node-05,post_deploy,0.5578,0.1878,11.579,599.33,1.4437,7,0.9627,47.32,0,train
14181,2026-05-09 20:05:00,node-05,post_deploy,0.6594,0.4443,14.28,219.89,0.6198,3,0.9281,44.19,0,train
14182,2026-05-09 20:10:00,node-05,post_deploy,0.4491,0.1461,12.866,574.48,0.7238,12,0.9482,50.06,0,test
14183,2026-05-09 20:15:00,node-05,post_deploy,0.7392,0.3225,16.287,1309.56,1.5643,15,0.9113,50.36,1,val
14184,2026-05-09 20:20:00,node-05,post_deploy,0.7772,0.601,3.308,99.28,0.1532,0,0.9725,49.78,0,train
14185,2026-05-09 20:25:00,node-05,post_deploy,0.2174,0.6127,11.872,70.15,0.8718,6,0.9397,28.0,0,test
14186,2026-05-09 20:30:00,node-05,post_deploy,0.6751,0.6397,9.298,1294.32,0.1788,18,0.8186,42.15,1,train
14187,2026-05-09 20:35:00,node-05,post_deploy,0.448,0.4818,7.902,140.46,0.0301,8,0.8971,40.49,1,train
14188,2026-05-09 20:40:00,node-05,post_deploy,0.7364,0.5514,10.75,809.25,0.7831,15,0.8404,54.01,1,test
14189,2026-05-09 20:45:00,node-05,post_deploy,0.7443,0.5639,4.893,865.19,0.0911,9,0.9396,46.98,0,train
14190,2026-05-09 20:50:00,node-05,post_deploy,0.8147,0.4449,7.431,1078.18,0.265,3,0.7952,47.53,1,val
14191,2026-05-09 20:55:00,node-05,post_deploy,0.7022,0.5667,13.273,753.18,0.824,8,0.9852,37.21,1,train
14192,2026-05-09 21:00:00,node-05,post_deploy,0.7701,0.6951,12.389,165.08,0.4823,13,0.9667,55.7,1,val
14193,2026-05-09 21:05:00,node-05,post_deploy,0.5159,0.5376,6.302,131.99,0.2651,10,0.9013,43.71,1,train
14194,2026-05-09 21:10:00,node-05,post_deploy,0.8362,0.6697,3.728,1103.32,0.396,18,0.9479,56.12,1,train
14195,2026-05-09 21:15:00,node-05,post_deploy,0.7299,0.8782,9.249,95.51,1.1258,10,0.9269,41.71,0,train
14196,2026-05-09 21:20:00,node-05,post_deploy,0.3925,0.2606,7.975,478.54,1.3871,13,0.9682,43.29,0,train
14197,2026-05-09 21:25:00,node-05,post_deploy,0.3315,0.3142,9.953,59.78,1.1661,4,0.9976,38.93,1,train
14198,2026-05-09 21:30:00,node-05,post_deploy,0.5071,0.3058,5.295,1203.14,0.4228,12,0.7193,43.11,0,val
14199,2026-05-09 21:35:00,node-05,post_deploy,0.4317,0.4332,12.498,123.59,0.2165,6,0.9705,37.81,0,train
14200,2026-05-09 21:40:00,node-05,post_deploy,0.5384,0.2775,6.97,158.82,0.1295,4,0.9488,49.86,0,val
14201,2026-05-09 21:45:00,node-05,post_deploy,0.6865,0.5998,6.862,427.07,0.8057,7,0.9185,44.02,0,train
14202,2026-05-09 21:50:00,node-05,post_deploy,0.7378,0.4381,12.866,743.83,1.7476,2,0.905,40.97,0,train
14203,2026-05-09 21:55:00,node-05,post_deploy,0.6998,0.6221,6.113,102.07,0.0653,2,0.9573,43.53,0,val
14204,2026-05-09 22:00:00,node-05,post_deploy,0.5135,0.6551,6.925,99.69,0.0194,4,0.9155,37.82,0,train
14205,2026-05-09 22:05:00,node-05,post_deploy,0.3546,0.329,7.179,136.0,1.2995,7,0.9835,33.37,0,train
14206,2026-05-09 22:10:00,node-05,post_deploy,0.6994,0.5591,4.301,761.43,0.2834,7,0.882,44.14,0,test
14207,2026-05-09 22:15:00,node-05,post_deploy,0.6719,0.4916,7.638,298.58,1.1803,16,0.9904,51.65,0,train
14208,2026-05-09 22:20:00,node-05,post_deploy,0.7802,0.1687,9.601,2080.47,0.1407,8,0.8626,50.3,0,test
14209,2026-05-09 22:25:00,node-05,post_deploy,0.5619,0.7749,19.836,553.63,0.4356,28,0.9578,40.51,1,train
14210,2026-05-09 22:30:00,node-05,post_deploy,0.599,0.6536,6.249,520.99,0.3139,6,0.8182,36.91,0,train
14211,2026-05-09 22:35:00,node-05,post_deploy,0.5227,0.4593,18.187,110.49,0.6604,4,0.9106,41.52,0,train
14212,2026-05-09 22:40:00,node-05,post_deploy,0.6074,0.4938,3.016,107.16,0.1174,2,0.8913,51.58,0,train
14213,2026-05-09 22:45:00,node-05,post_deploy,0.7841,0.4861,4.93,672.54,0.5595,4,0.8887,53.2,0,train
14214,2026-05-09 22:50:00,node-05,post_deploy,0.7734,0.4837,2.906,1480.5,2.8825,7,0.8485,41.82,0,val
14215,2026-05-09 22:55:00,node-05,post_deploy,0.5343,0.5966,4.309,89.18,0.8188,4,0.9388,46.43,0,train
14216,2026-05-09 23:00:00,node-05,post_deploy,0.5222,0.5068,5.173,113.15,0.5099,5,0.901,43.52,0,val
14217,2026-05-09 23:05:00,node-05,post_deploy,0.8738,0.7353,13.382,835.49,0.0025,11,0.9833,49.91,0,test
14218,2026-05-09 23:10:00,node-05,post_deploy,0.4386,0.4937,7.819,211.95,0.0497,17,0.9901,41.53,0,train
14219,2026-05-09 23:15:00,node-05,post_deploy,0.7081,0.5289,17.131,824.8,0.7949,7,0.8882,43.51,1,train
14220,2026-05-09 23:20:00,node-05,post_deploy,0.6771,0.6099,12.135,930.17,1.8795,23,0.8702,49.57,1,train
14221,2026-05-09 23:25:00,node-05,post_deploy,0.7572,0.1717,5.877,1543.51,0.6999,9,0.9691,54.13,0,train
14222,2026-05-09 23:30:00,node-05,post_deploy,0.3942,0.2262,3.2,624.48,0.1199,17,0.9902,47.34,0,test
14223,2026-05-09 23:35:00,node-05,post_deploy,0.3787,0.2431,4.366,87.97,0.0659,0,0.9321,40.61,0,train
14224,2026-05-09 23:40:00,node-05,post_deploy,0.5269,0.37,6.759,78.02,0.4435,1,0.9162,49.26,0,train
14225,2026-05-09 23:45:00,node-05,post_deploy,0.3198,0.1921,8.276,760.54,0.0085,14,0.8215,41.33,1,test
14226,2026-05-09 23:50:00,node-05,post_deploy,0.521,0.4472,5.918,121.41,0.1311,4,0.9751,38.36,1,test
14227,2026-05-09 23:55:00,node-05,post_deploy,0.7743,0.5716,8.343,939.18,0.0682,12,0.8311,50.59,1,test
14228,2026-05-10 00:00:00,node-05,post_deploy,0.3005,0.4016,14.254,233.49,0.0114,6,0.7636,31.35,0,train
14229,2026-05-10 00:05:00,node-05,post_deploy,0.6857,0.6383,11.411,180.95,0.8963,9,0.8671,47.64,0,train
14230,2026-05-10 00:10:00,node-05,post_deploy,0.4624,0.6237,11.068,437.69,0.1334,10,0.7748,42.3,0,train
14231,2026-05-10 00:15:00,node-05,post_deploy,0.6739,0.639,10.205,84.02,0.0845,3,0.9652,46.92,0,train
14232,2026-05-10 00:20:00,node-05,post_deploy,0.6482,0.638,6.403,312.44,0.6226,11,0.8841,47.86,0,train
14233,2026-05-10 00:25:00,node-05,post_deploy,0.9123,0.8609,7.356,436.85,0.3093,2,0.7525,51.13,0,test
14234,2026-05-10 00:30:00,node-05,post_deploy,0.6041,0.7196,11.962,627.41,0.1843,12,0.8978,35.18,0,val
14235,2026-05-10 00:35:00,node-05,post_deploy,0.7081,0.4078,24.035,395.37,2.8405,4,0.905,47.1,0,val
14236,2026-05-10 00:40:00,node-05,post_deploy,0.9018,0.7236,19.937,1707.57,0.3683,14,0.6915,50.91,1,test
14237,2026-05-10 00:45:00,node-05,post_deploy,0.7259,0.5028,6.477,554.77,1.6031,3,0.855,42.42,0,val
14238,2026-05-10 00:50:00,node-05,post_deploy,0.5265,0.2258,4.861,589.28,0.6997,7,0.8948,51.43,0,train
14239,2026-05-10 00:55:00,node-05,post_deploy,0.5767,0.054,5.723,1022.81,0.043,6,0.7861,59.97,0,train
14240,2026-05-10 01:00:00,node-05,post_deploy,0.8495,0.6068,9.377,149.81,0.1028,6,0.9277,59.93,0,train
14241,2026-05-10 01:05:00,node-05,post_deploy,0.6981,0.5602,7.35,475.59,0.2966,17,0.9504,54.16,1,train
14242,2026-05-10 01:10:00,node-05,post_deploy,0.5696,0.3919,8.684,124.83,0.6253,6,0.6131,56.4,0,train
14243,2026-05-10 01:15:00,node-05,post_deploy,0.4554,0.5762,5.229,82.28,0.7141,2,0.9322,34.71,0,val
14244,2026-05-10 01:20:00,node-05,post_deploy,0.6255,0.2035,3.949,1177.21,0.3415,6,0.5976,52.02,0,train
14245,2026-05-10 01:25:00,node-05,post_deploy,0.6696,0.3376,10.182,162.83,0.318,2,0.701,52.56,0,val
14246,2026-05-10 01:30:00,node-05,post_deploy,0.6385,0.3384,6.874,1125.34,0.0984,10,0.733,51.46,0,train
14247,2026-05-10 01:35:00,node-05,post_deploy,0.951,0.7396,6.382,2053.73,0.5008,21,0.9217,57.55,1,train
14248,2026-05-10 01:40:00,node-05,post_deploy,0.5732,0.5551,9.968,641.22,2.5535,15,0.8126,43.32,0,val
14249,2026-05-10 01:45:00,node-05,post_deploy,0.6676,0.6989,2.929,701.39,0.1909,6,0.8976,41.66,0,train
14250,2026-05-10 01:50:00,node-05,post_deploy,0.3774,0.3391,7.996,143.21,0.4005,3,0.9064,32.87,0,train
14251,2026-05-10 01:55:00,node-05,post_deploy,0.6328,0.2572,10.814,517.52,0.8839,7,0.9561,52.22,1,test
14252,2026-05-10 02:00:00,node-05,post_deploy,0.6915,0.6578,13.839,494.08,0.8328,13,0.7625,49.76,1,train
14253,2026-05-10 02:05:00,node-05,post_deploy,0.6906,0.4685,9.725,466.53,0.0125,10,0.9892,49.47,1,val
14254,2026-05-10 02:10:00,node-05,post_deploy,0.5804,0.6054,11.601,66.83,1.6271,3,0.8668,46.38,0,train
14255,2026-05-10 02:15:00,node-05,post_deploy,0.3464,0.0728,1.818,838.79,0.0161,4,0.6717,48.74,0,val
14256,2026-05-10 02:20:00,node-05,post_deploy,0.8372,0.8217,7.542,653.61,0.2927,9,0.8396,48.48,1,train
14257,2026-05-10 02:25:00,node-05,post_deploy,0.3761,0.4269,6.516,1554.59,0.2846,49,0.8288,41.59,1,train
14258,2026-05-10 02:30:00,node-05,post_deploy,0.6906,0.6115,11.177,159.93,0.7488,7,0.8852,47.76,0,val
14259,2026-05-10 02:35:00,node-05,post_deploy,0.4588,0.2939,5.82,172.2,0.0856,7,0.8679,47.95,0,train
14260,2026-05-10 02:40:00,node-05,post_deploy,0.6331,0.2907,14.775,287.94,2.0551,4,0.9741,45.16,0,train
14261,2026-05-10 02:45:00,node-05,post_deploy,0.7852,0.4305,11.279,973.95,0.5663,12,0.9573,53.55,1,val
14262,2026-05-10 02:50:00,node-05,post_deploy,0.8246,0.7862,5.71,1270.08,0.3072,12,0.8235,45.26,1,test
14263,2026-05-10 02:55:00,node-05,post_deploy,0.5992,0.4848,15.033,898.52,0.6465,12,0.7204,44.19,0,train
14264,2026-05-10 03:00:00,node-05,post_deploy,0.8915,0.7334,6.49,472.9,0.0698,4,0.9455,54.94,0,val
14265,2026-05-10 03:05:00,node-05,post_deploy,0.4515,0.4243,14.301,94.49,0.2731,5,0.9059,42.89,0,test
14266,2026-05-10 03:10:00,node-05,post_deploy,0.6228,0.4851,24.658,132.13,0.4733,5,0.948,41.96,0,train
14267,2026-05-10 03:15:00,node-05,post_deploy,0.7472,0.6033,7.42,819.01,1.0472,15,0.9333,52.64,0,val
14268,2026-05-10 03:20:00,node-05,post_deploy,0.8028,0.5956,4.801,802.18,0.0368,6,0.9307,49.44,1,val
14269,2026-05-10 03:25:00,node-05,post_deploy,0.5023,0.2606,15.728,757.64,0.0103,14,0.7849,52.89,1,train
14270,2026-05-10 03:30:00,node-05,post_deploy,0.4396,0.4571,11.894,152.71,0.4125,14,0.7744,46.98,0,test
14271,2026-05-10 03:35:00,node-05,post_deploy,0.2678,0.3982,4.827,355.63,0.2484,20,0.8678,42.19,0,val
14272,2026-05-10 03:40:00,node-05,post_deploy,0.3068,0.4768,12.55,104.65,0.3676,6,0.9102,32.91,0,test
14273,2026-05-10 03:45:00,node-05,post_deploy,0.6804,0.5348,7.7,145.72,0.8052,5,0.8695,50.9,0,val
14274,2026-05-10 03:50:00,node-05,post_deploy,0.6722,0.1999,10.155,1780.79,0.5837,16,0.6089,53.56,1,test
14275,2026-05-10 03:55:00,node-05,post_deploy,0.5981,0.5102,14.02,121.14,0.0785,7,0.9375,48.27,0,test
14276,2026-05-10 04:00:00,node-05,post_deploy,0.4376,0.3026,7.539,732.17,0.0304,11,0.9527,39.43,0,train
14277,2026-05-10 04:05:00,node-05,post_deploy,0.6965,0.385,10.252,862.27,0.8147,8,0.9041,48.6,0,train
14278,2026-05-10 04:10:00,node-05,post_deploy,0.5842,0.4197,3.75,816.16,0.0181,12,0.9015,49.11,0,train
14279,2026-05-10 04:15:00,node-05,post_deploy,0.5691,0.5139,12.736,161.23,0.8226,14,0.9739,44.28,0,val
14280,2026-05-10 04:20:00,node-05,post_deploy,0.7744,0.2428,10.303,602.41,1.8466,2,0.7566,57.72,0,train
14281,2026-05-10 04:25:00,node-05,post_deploy,0.5507,0.3273,14.057,643.2,0.9528,13,0.8216,47.85,1,test
14282,2026-05-10 04:30:00,node-05,post_deploy,0.516,0.4254,3.871,598.05,0.0218,9,0.8521,48.23,0,train
14283,2026-05-10 04:35:00,node-05,post_deploy,0.5758,0.3793,13.317,106.71,0.7959,11,0.9698,53.9,0,test
14284,2026-05-10 04:40:00,node-05,post_deploy,0.4602,0.4725,8.415,127.92,0.0475,10,0.8849,46.63,0,test
14285,2026-05-10 04:45:00,node-05,post_deploy,0.6955,0.6781,5.242,151.15,0.2702,2,0.9651,39.47,0,train
14286,2026-05-10 04:50:00,node-05,post_deploy,0.8005,0.6658,23.393,604.2,1.6533,15,0.8321,56.51,1,train
14287,2026-05-10 04:55:00,node-05,post_deploy,0.4009,0.3621,7.02,79.49,0.22,1,0.7821,39.6,0,train
14288,2026-05-10 05:00:00,node-05,post_deploy,0.5809,0.4482,8.558,778.89,0.3081,17,0.9776,45.33,0,train
14289,2026-05-10 05:05:00,node-05,post_deploy,0.5855,0.5627,12.632,183.35,0.3156,10,0.9138,43.8,0,test
14290,2026-05-10 05:10:00,node-05,post_deploy,0.415,0.4056,5.161,523.53,0.7422,5,0.9263,37.26,0,train
14291,2026-05-10 05:15:00,node-05,post_deploy,0.3398,0.3327,6.273,420.71,0.1889,7,0.9409,33.79,0,val
14292,2026-05-10 05:20:00,node-05,post_deploy,0.5813,0.6068,4.105,1161.47,0.0156,11,0.5572,42.14,1,train
14293,2026-05-10 05:25:00,node-05,post_deploy,0.5752,0.4582,14.449,753.2,0.2097,14,0.8223,46.47,0,train
14294,2026-05-10 05:30:00,node-05,post_deploy,0.8537,0.7902,16.549,757.32,0.2112,7,0.7652,47.97,1,val
14295,2026-05-10 05:35:00,node-05,post_deploy,0.4374,0.3833,12.88,115.45,0.0125,3,0.9628,36.56,0,val
14296,2026-05-10 05:40:00,node-05,post_deploy,0.6891,0.4312,4.921,135.32,3.1853,2,0.852,49.1,0,test
14297,2026-05-10 05:45:00,node-05,post_deploy,0.6023,0.7505,10.563,302.03,0.0948,14,0.8569,42.01,0,train
14298,2026-05-10 05:50:00,node-05,post_deploy,0.7277,0.2306,13.71,918.31,0.5836,7,0.9705,53.92,0,train
14299,2026-05-10 05:55:00,node-05,post_deploy,0.6602,0.5219,7.024,241.0,1.5591,9,0.9342,49.72,0,train
14300,2026-05-10 06:00:00,node-05,post_deploy,0.3712,0.3844,7.233,303.11,0.4039,6,0.8939,37.85,1,train
14301,2026-05-10 06:05:00,node-05,post_deploy,0.7649,0.7647,16.579,397.23,0.6305,13,0.9352,45.97,1,train
14302,2026-05-10 06:10:00,node-05,post_deploy,0.6496,0.7756,12.043,416.78,4.799,12,0.9587,35.2,1,val
14303,2026-05-10 06:15:00,node-05,post_deploy,0.638,0.7708,15.231,387.11,0.0096,9,0.9639,33.97,0,train
14304,2026-05-10 06:20:00,node-05,post_deploy,0.6387,0.3724,7.269,506.66,0.2504,7,0.895,51.35,0,test
14305,2026-05-10 06:25:00,node-05,post_deploy,0.7099,0.406,10.291,179.59,0.2865,4,0.8412,56.59,0,train
14306,2026-05-10 06:30:00,node-05,post_deploy,0.609,0.6055,19.725,123.8,0.7529,8,0.9452,43.09,0,test
14307,2026-05-10 06:35:00,node-05,post_deploy,0.326,0.4279,6.119,103.97,0.1145,3,0.7684,37.08,0,train
14308,2026-05-10 06:40:00,node-05,post_deploy,0.4759,0.381,5.031,118.59,0.0014,3,0.7521,49.15,0,train
14309,2026-05-10 06:45:00,node-05,post_deploy,0.6847,0.5926,5.316,366.15,1.0539,5,0.9497,44.71,0,train
14310,2026-05-10 06:50:00,node-05,post_deploy,0.5229,0.3095,12.659,244.74,0.3509,7,0.9612,43.71,0,test
14311,2026-05-10 06:55:00,node-05,post_deploy,0.4719,0.0997,23.93,339.23,0.8738,9,0.9655,50.66,0,train
14312,2026-05-10 07:00:00,node-05,post_deploy,0.4449,0.3333,4.964,954.49,0.1688,14,0.7281,42.57,0,train
14313,2026-05-10 07:05:00,node-05,post_deploy,0.6609,0.4407,6.009,442.79,0.9234,6,0.9579,49.49,0,val
14314,2026-05-10 07:10:00,node-05,post_deploy,0.568,0.4624,17.395,699.33,0.2004,14,0.8924,42.63,0,val
14315,2026-05-10 07:15:00,node-05,post_deploy,0.7456,0.5504,4.031,180.17,0.0738,4,0.9441,47.81,0,train
14316,2026-05-10 07:20:00,node-05,post_deploy,0.3298,0.222,5.607,625.5,0.189,12,0.8897,38.54,0,test
14317,2026-05-10 07:25:00,node-05,post_deploy,0.7473,0.3135,2.221,474.98,0.1416,1,0.945,55.31,0,val
14318,2026-05-10 07:30:00,node-05,post_deploy,0.6081,0.3518,4.431,170.15,0.0844,2,0.8216,50.66,0,train
14319,2026-05-10 07:35:00,node-05,post_deploy,0.5735,0.5798,17.217,121.42,0.918,11,0.9674,42.56,0,train
14320,2026-05-10 07:40:00,node-05,post_deploy,0.5664,0.5009,6.358,469.61,1.2935,7,0.8273,47.86,1,train
14321,2026-05-10 07:45:00,node-05,post_deploy,0.7763,0.5897,6.068,668.46,0.3313,6,0.819,54.49,0,test
14322,2026-05-10 07:50:00,node-05,post_deploy,0.6206,0.375,3.408,427.27,1.0561,7,0.9757,48.23,0,train
14323,2026-05-10 07:55:00,node-05,post_deploy,0.4919,0.6416,8.799,166.53,1.257,13,0.874,38.98,0,test
14324,2026-05-10 08:00:00,node-05,post_deploy,0.6259,0.4626,5.07,585.01,0.7093,7,0.8404,44.98,0,train
14325,2026-05-10 08:05:00,node-05,post_deploy,0.6469,0.2556,11.349,672.75,3.1833,12,0.8391,55.93,1,test
14326,2026-05-10 08:10:00,node-05,post_deploy,0.3481,0.2807,5.506,637.79,0.0816,2,0.8271,31.9,0,train
14327,2026-05-10 08:15:00,node-05,post_deploy,0.3727,0.5781,5.472,65.29,0.5573,5,0.9978,37.26,0,train
14328,2026-05-10 08:20:00,node-05,post_deploy,0.4564,0.4198,6.716,183.22,0.0298,6,0.9192,40.15,0,train
14329,2026-05-10 08:25:00,node-05,post_deploy,0.4085,0.6533,3.487,99.86,0.0017,4,0.8555,36.16,0,train
14330,2026-05-10 08:30:00,node-05,post_deploy,0.2714,0.5745,8.012,96.14,0.1911,17,0.9704,32.02,0,val
14331,2026-05-10 08:35:00,node-05,post_deploy,0.6971,0.3146,6.039,698.31,0.472,9,0.9198,54.65,0,train
14332,2026-05-10 08:40:00,node-05,post_deploy,0.4933,0.2362,9.707,540.63,0.0456,5,0.8203,42.09,0,test
14333,2026-05-10 08:45:00,node-05,post_deploy,0.8569,0.8109,8.057,151.11,1.1074,7,0.9163,54.34,1,train
14334,2026-05-10 08:50:00,node-05,post_deploy,0.7911,0.7468,10.652,128.49,0.0523,4,0.9333,46.36,1,train
14335,2026-05-10 08:55:00,node-05,post_deploy,0.3895,0.3245,3.994,301.92,0.4924,8,0.9526,41.13,0,train
14336,2026-05-10 09:00:00,node-05,post_deploy,0.4277,0.4922,7.322,981.84,0.0185,28,0.947,43.32,0,train
14337,2026-05-10 09:05:00,node-05,post_deploy,0.8567,0.5785,8.088,118.51,2.883,3,0.9548,55.95,1,train
14338,2026-05-10 09:10:00,node-05,post_deploy,0.6294,0.5267,5.524,160.86,0.1972,6,0.7972,51.96,0,train
14339,2026-05-10 09:15:00,node-05,post_deploy,0.5894,0.4982,9.734,129.89,0.6057,8,0.8073,46.99,0,train
14340,2026-05-10 09:20:00,node-05,post_deploy,0.3047,0.1788,19.5,86.53,0.3251,8,0.9673,47.1,0,val
14341,2026-05-10 09:25:00,node-05,post_deploy,0.5781,0.3009,5.706,837.2,0.3233,6,0.7829,44.61,0,test
14342,2026-05-10 09:30:00,node-05,post_deploy,0.3394,0.3317,3.737,136.33,0.1333,5,0.7218,43.96,0,test
14343,2026-05-10 09:35:00,node-05,post_deploy,0.4556,0.1669,10.536,240.57,0.4488,6,0.6856,53.06,1,train
14344,2026-05-10 09:40:00,node-05,post_deploy,0.3127,0.3421,4.399,185.54,0.0082,10,0.905,39.11,0,train
14345,2026-05-10 09:45:00,node-05,post_deploy,0.6216,0.5067,9.421,725.88,0.1468,6,0.8057,43.56,0,val
14346,2026-05-10 09:50:00,node-05,post_deploy,0.5876,0.2387,12.184,1043.74,0.0481,12,0.9574,48.71,0,train
14347,2026-05-10 09:55:00,node-05,post_deploy,0.29,0.3228,7.823,108.03,0.2992,8,0.9583,36.38,0,train
14348,2026-05-10 10:00:00,node-05,post_deploy,0.3562,0.1982,8.56,142.41,0.5932,2,0.8337,39.83,0,test
14349,2026-05-10 10:05:00,node-05,post_deploy,0.5209,0.3294,6.23,114.64,0.245,8,0.9189,52.32,0,test
14350,2026-05-10 10:10:00,node-05,post_deploy,0.6751,0.6312,9.94,598.42,0.3435,4,0.7904,42.79,0,test
14351,2026-05-10 10:15:00,node-05,post_deploy,0.8869,0.6015,6.329,621.82,1.4617,1,0.8063,50.69,1,train
14352,2026-05-10 10:20:00,node-05,post_deploy,0.3861,0.3782,7.678,103.41,0.311,7,0.9072,41.96,0,val
14353,2026-05-10 10:25:00,node-05,post_deploy,0.1898,0.2622,7.48,84.85,0.0852,4,0.7816,36.81,0,train
14354,2026-05-10 10:30:00,node-05,post_deploy,0.6219,0.5788,12.128,107.63,1.616,8,0.9689,45.55,0,val
14355,2026-05-10 10:35:00,node-05,post_deploy,0.7956,0.2894,232.771,729.95,14.2973,3,0.8807,58.41,0,train
14356,2026-05-10 10:40:00,node-05,post_deploy,0.6451,0.4825,13.692,196.12,0.6131,8,0.9421,48.32,1,train
14357,2026-05-10 10:45:00,node-05,post_deploy,0.5581,0.4177,9.516,118.07,1.1605,5,0.8389,45.54,0,train
14358,2026-05-10 10:50:00,node-05,post_deploy,0.5651,0.4307,7.043,1506.72,0.7089,15,0.7363,39.34,1,train
14359,2026-05-10 10:55:00,node-05,post_deploy,0.2437,0.1429,296.17,117.54,4.9329,0,0.9236,32.4,0,val
14360,2026-05-10 11:00:00,node-05,post_deploy,0.2883,0.3073,7.674,138.21,1.1814,5,0.8766,32.91,0,val
14361,2026-05-10 11:05:00,node-05,post_deploy,0.5953,0.3934,5.121,447.21,0.7572,9,0.9366,48.75,0,val
14362,2026-05-10 11:10:00,node-05,post_deploy,0.753,0.5681,20.843,829.63,0.3046,18,0.8704,53.39,1,train
14363,2026-05-10 11:15:00,node-05,post_deploy,0.617,0.4573,5.558,831.62,0.0443,8,0.9396,44.36,0,val
14364,2026-05-10 11:20:00,node-05,post_deploy,0.5463,0.5725,165.679,127.57,9.953,6,0.9119,40.32,0,val
14365,2026-05-10 11:25:00,node-05,post_deploy,0.5531,0.3195,12.3,370.98,0.2009,5,0.9112,45.2,0,train
14366,2026-05-10 11:30:00,node-05,post_deploy,0.7363,0.3931,9.097,616.33,0.8296,6,0.9233,51.97,0,test
14367,2026-05-10 11:35:00,node-05,post_deploy,0.3949,0.1029,2.254,595.78,0.2351,6,0.893,49.46,0,test
14368,2026-05-10 11:40:00,node-05,post_deploy,0.6497,0.7003,6.136,624.44,0.0424,10,0.928,42.72,0,train
14369,2026-05-10 11:45:00,node-05,post_deploy,0.3217,0.3059,3.555,579.31,0.1025,10,0.8935,37.82,0,test
14370,2026-05-10 11:50:00,node-05,post_deploy,0.4752,0.5093,6.656,565.98,0.2252,15,0.9682,36.49,0,test
14371,2026-05-10 11:55:00,node-05,post_deploy,0.6705,0.4437,15.042,667.09,1.3805,14,0.8957,51.49,1,train
