timestamp,instance_id,region,instance_type,service_tier,cpu_util,mem_util,p99_latency_ms,request_rate,error_rate_pct,queue_depth,cache_hit_ratio,gc_pause_ms,active_connections,disk_io_wait_ms,deploy_phase,incident
2026-03-28 16:00:00,gw-02,us-east-1,r5.2xlarge,enterprise,0.5254,0.7214,605.29,444.23,1.7155,2,0.8879,11.491,356.0,1.098,E,0
2026-03-28 16:00:00,gw-03,us-west-2,m5.large,free,0.7452,0.5717,197.29,727.71,0.9034,15,0.9056,46.419,304.8,1.146,E,0
2026-03-28 16:00:00,gw-04,us-west-2,c5.xlarge,free,0.7494,0.528,45.38,1578.13,0.0212,5,0.828,30.164,719.2,1.015,E,0
2026-03-28 16:00:00,gw-05,us-west-2,r5.2xlarge,enterprise,0.3328,0.4925,123.9,775.22,0.0323,4,0.7732,141.507,474.2,0.599,E,0
2026-03-28 16:00:00,gw-06,eu-central-1,m5.large,free,0.6008,0.4711,636.07,408.2,0.0777,10,0.9836,4.509,295.5,1.025,E,0
2026-03-28 16:00:00,gw-07,eu-central-1,c5.xlarge,free,0.4223,0.4721,1672.54,927.56,0.3971,14,0.8712,70.124,337.6,4.55,E,1
2026-03-28 16:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.7399,0.3733,1061.7,4201.38,0.0899,18,0.9294,4.565,1263.1,5.149,E,1
2026-03-28 16:00:00,gw-09,ap-south-1,m5.large,pro,0.6807,0.8503,328.02,1077.72,0.9533,7,0.8477,89.881,757.7,3.791,E,1
2026-03-28 16:00:00,gw-10,ap-south-1,c5.xlarge,free,0.4332,0.6742,1716.57,469.51,1.0746,8,0.9417,140.097,321.3,0.298,E,0
2026-03-28 16:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.5454,0.7092,5155.36,417.23,0.525,6,0.9711,100.075,416.6,6.736,E,0
2026-03-28 16:00:00,gw-12,us-east-1,m5.large,free,0.5901,0.4129,176.1,676.98,0.6412,7,0.9399,7.435,400.5,0.767,E,0
2026-03-28 16:00:00,gw-13,us-east-1,c5.xlarge,free,0.6353,0.8007,873.02,1018.85,2.4718,9,0.7221,137.96,488.5,2.451,E,1
2026-03-28 16:00:00,gw-14,us-east-1,r5.2xlarge,pro,0.5229,0.2827,804.57,1281.16,1.3284,22,0.9566,61.933,314.3,4.314,E,1
2026-03-28 16:00:00,gw-15,us-west-2,m5.large,pro,0.4443,0.4395,223.24,890.96,0.0092,19,0.9183,9.079,533.1,0.786,E,0
2026-03-28 16:00:00,gw-16,us-west-2,c5.xlarge,pro,0.7665,0.6893,30.5,839.55,0.2033,9,0.7536,5.662,314.9,1.063,E,1
2026-03-28 16:00:00,gw-17,us-west-2,r5.2xlarge,pro,0.8069,0.785,9.08,1830.6,0.0022,8,0.871,13.408,826.9,0.634,E,0
2026-03-28 16:00:00,gw-18,eu-central-1,m5.large,pro,0.4438,0.6247,21.13,805.05,0.219,10,0.9727,49.838,532.5,0.271,E,0
2026-03-28 16:00:00,gw-19,eu-central-1,c5.xlarge,pro,0.7177,0.6206,1878.75,764.6,0.043,15,0.9654,53.004,287.2,9.16,E,1
2026-03-28 16:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.4319,0.3645,895.85,701.13,0.8192,8,0.9009,4.606,346.8,4.717,E,0
2026-03-28 16:00:00,gw-21,ap-south-1,m5.large,free,0.3747,0.3394,30.24,1109.83,0.0161,11,0.7964,11.187,507.2,0.652,E,0
2026-03-28 16:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.6455,0.4139,102.65,2375.27,0.4824,11,0.8511,4.328,1328.4,0.392,E,0
2026-03-28 16:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.5193,0.7027,1003.67,1348.9,1.1157,6,0.8624,23.152,779.5,1.461,E,1
2026-03-28 18:00:00,gw-00,us-east-1,m5.large,free,0.5078,0.3889,225.16,2019.41,0.0045,25,0.8457,28.805,692.9,0.879,E,0
2026-03-28 18:00:00,gw-01,us-east-1,c5.xlarge,pro,0.4111,0.4065,2451.66,678.45,1.8652,10,0.9521,22.019,403.7,0.994,E,0
2026-03-28 18:00:00,gw-02,us-east-1,r5.2xlarge,pro,0.4732,0.6688,141.88,845.87,0.2305,19,0.9737,18.689,673.6,1.062,E,0
2026-03-28 18:00:00,gw-03,us-west-2,m5.large,free,0.7128,0.736,1685.62,1095.1,1.0195,10,0.7426,24.654,702.1,2.455,E,1
2026-03-28 18:00:00,gw-04,us-west-2,c5.xlarge,pro,0.3143,0.2314,2.99,1498.18,0.1328,5,0.8885,2.41,692.8,0.046,E,0
2026-03-28 18:00:00,gw-05,us-west-2,r5.2xlarge,pro,0.4247,0.5018,204.82,882.64,0.5515,12,0.8522,24.136,717.7,0.375,E,0
2026-03-28 18:00:00,gw-06,eu-central-1,m5.large,pro,0.6509,0.8533,59.03,446.23,1.3858,6,0.802,11.068,240.3,0.927,E,0
2026-03-28 18:00:00,gw-07,eu-central-1,c5.xlarge,free,0.6001,0.6792,32.37,663.32,0.6677,13,0.9161,119.211,191.9,0.08,E,0
2026-03-28 18:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.5502,0.4723,42.9,1273.69,0.436,8,0.9369,57.675,555.8,0.73,E,0
2026-03-28 18:00:00,gw-09,ap-south-1,m5.large,enterprise,0.256,0.6179,490.18,982.73,0.0596,13,0.865,156.769,665.8,6.005,E,1
2026-03-28 18:00:00,gw-10,ap-south-1,c5.xlarge,free,0.3835,0.5828,17.97,601.01,1.4639,3,0.8607,11.921,539.8,0.104,E,0
2026-03-28 18:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.1485,0.5368,618.48,503.07,0.4355,6,0.7408,41.913,411.9,2.631,E,0
2026-03-28 18:00:00,gw-12,us-east-1,m5.large,pro,0.0874,0.4095,499.44,414.92,0.7592,1,0.9298,57.758,555.0,11.02,E,0
2026-03-28 18:00:00,gw-13,us-east-1,c5.xlarge,free,0.6889,0.5007,19.04,1337.27,0.0588,7,0.6584,4.706,552.5,0.979,E,0
2026-03-28 18:00:00,gw-14,us-east-1,r5.2xlarge,free,0.316,0.5123,149.53,886.82,0.2621,2,,19.131,497.8,1.344,E,0
2026-03-28 18:00:00,gw-15,us-west-2,m5.large,pro,0.527,0.4276,294.88,1047.06,0.2394,9,0.7256,7.594,644.8,0.621,E,0
2026-03-28 18:00:00,gw-16,us-west-2,c5.xlarge,free,0.5082,0.5565,23.24,671.2,0.3404,1,0.9721,2.361,697.9,3.81,E,0
2026-03-28 18:00:00,gw-17,us-west-2,r5.2xlarge,free,0.5631,0.5757,1238.46,1566.44,1.1992,10,0.6922,8.806,958.9,2.269,E,0
2026-03-28 18:00:00,gw-18,eu-central-1,m5.large,free,0.5485,0.6758,6440.61,570.13,0.4031,12,0.9639,51.376,340.1,10.824,E,0
2026-03-28 18:00:00,gw-19,eu-central-1,c5.xlarge,enterprise,0.3674,0.4741,1988.8,664.19,0.1569,13,0.8224,6.917,429.8,8.146,E,0
2026-03-28 18:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.3276,0.23,145.47,1025.15,0.3791,11,0.7897,2.279,342.3,0.43,E,0
2026-03-28 18:00:00,gw-21,ap-south-1,m5.large,free,0.4339,0.4718,1497.23,1230.86,0.5392,13,0.6426,23.391,593.5,0.932,E,0
2026-03-28 18:00:00,gw-22,ap-south-1,c5.xlarge,enterprise,0.3912,0.4233,333.17,642.29,0.0174,17,0.8532,32.024,386.0,1.317,E,0
2026-03-28 18:00:00,gw-23,ap-south-1,r5.2xlarge,free,0.1429,0.2278,82.29,589.91,0.1427,0,0.9692,26.948,712.7,3.416,E,0
2026-03-28 20:00:00,gw-00,us-east-1,m5.large,pro,0.4496,0.3715,41.35,827.37,0.0893,11,0.8285,8.077,363.9,1.245,E,0
2026-03-28 20:00:00,gw-01,us-east-1,c5.xlarge,free,0.7075,0.2929,74.73,1093.31,0.3377,4,0.9519,3.709,535.8,0.459,E,0
2026-03-28 20:00:00,gw-02,us-east-1,r5.2xlarge,free,0.512,0.5539,946.07,950.38,0.8941,20,0.879,277.349,483.2,4.926,E,0
2026-03-28 20:00:00,gw-03,us-west-2,m5.large,enterprise,0.4856,0.4124,70.58,756.42,0.2772,10,0.8716,11.593,405.1,0.06,E,0
2026-03-28 20:00:00,gw-04,us-west-2,c5.xlarge,enterprise,0.3672,0.4143,34.68,666.03,0.1202,7,0.9197,4.074,473.6,0.186,E,0
2026-03-28 20:00:00,gw-05,us-west-2,r5.2xlarge,free,0.4538,0.7132,219.64,471.34,0.1876,7,0.9942,96.807,396.0,0.57,E,0
2026-03-28 20:00:00,gw-06,eu-central-1,m5.large,free,0.4309,0.6919,633.09,721.02,0.6406,4,0.9101,86.046,671.8,2.814,E,1
2026-03-28 20:00:00,gw-07,eu-central-1,c5.xlarge,enterprise,0.1846,0.2074,180.65,805.33,0.157,8,0.83,4.499,587.0,3.44,E,0
2026-03-28 20:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.2357,0.2873,367.38,439.3,0.3677,6,0.893,14.297,295.1,0.407,E,0
2026-03-28 20:00:00,gw-09,ap-south-1,m5.large,free,0.1295,0.3488,23.31,394.15,0.1216,7,0.878,16.676,325.9,2.358,E,0
2026-03-28 20:00:00,gw-10,ap-south-1,c5.xlarge,enterprise,0.5525,0.6973,438.56,702.9,0.225,11,0.8076,53.59,489.8,1.157,E,1
2026-03-28 20:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.5245,0.3917,619.9,424.87,0.4724,6,0.9918,5.302,371.9,4.428,E,0
2026-03-28 20:00:00,gw-12,us-east-1,m5.large,free,0.3694,0.4436,134.5,1289.24,0.4471,9,0.9262,35.868,688.5,2.037,E,1
2026-03-28 20:00:00,gw-13,us-east-1,c5.xlarge,free,0.4977,0.3239,46.51,653.03,0.0124,10,0.8673,22.77,277.7,1.55,E,0
2026-03-28 20:00:00,gw-14,us-east-1,r5.2xlarge,free,0.4743,0.4066,13.59,441.9,0.0001,7,0.8659,7.865,209.0,1.715,E,0
2026-03-28 20:00:00,gw-15,us-west-2,m5.large,enterprise,0.5596,0.6899,5.49,1434.29,0.2505,6,0.8711,73.376,1027.2,0.446,E,0
2026-03-28 20:00:00,gw-16,us-west-2,c5.xlarge,free,0.4664,0.8022,1016.02,347.45,0.2769,2,0.8293,47.171,475.3,1.09,E,0
2026-03-28 20:00:00,gw-17,us-west-2,r5.2xlarge,enterprise,0.446,0.5696,26.14,1034.42,1.1146,2,0.9103,16.277,954.5,0.653,E,0
2026-03-28 20:00:00,gw-18,eu-central-1,m5.large,pro,0.3919,0.5524,3.59,399.55,0.0008,3,0.8461,3.004,262.2,0.56,E,0
2026-03-28 20:00:00,gw-19,eu-central-1,c5.xlarge,enterprise,0.5735,0.7679,278.55,874.43,0.6951,6,0.7475,37.293,378.1,2.041,E,0
2026-03-28 20:00:00,gw-20,eu-central-1,r5.2xlarge,enterprise,0.6489,0.7609,94.63,1566.1,0.7182,9,0.8588,7.152,1029.8,0.862,E,0
2026-03-28 20:00:00,gw-21,ap-south-1,m5.large,free,0.199,0.6471,194.76,607.55,0.7294,1,0.8668,46.934,724.5,1.045,E,0
2026-03-28 20:00:00,gw-22,ap-south-1,c5.xlarge,free,0.4536,0.493,94.86,661.06,0.2401,3,0.9186,67.999,505.1,1.946,E,0
2026-03-28 20:00:00,gw-23,ap-south-1,r5.2xlarge,enterprise,0.2931,0.582,62.39,421.11,0.3302,5,0.8264,11.366,340.5,1.665,E,0
2026-03-28 22:00:00,gw-00,us-east-1,m5.large,free,0.1665,0.5214,14.32,310.29,0.0475,4,0.8691,7.125,312.8,4.283,E,0
2026-03-28 22:00:00,gw-01,us-east-1,c5.xlarge,pro,0.4703,0.7228,36.11,911.02,0.0105,8,0.9071,117.577,425.5,0.078,E,0
2026-03-28 22:00:00,gw-02,us-east-1,r5.2xlarge,free,0.2598,0.362,262.47,492.1,0.5055,5,0.9513,5.21,475.8,2.244,E,0
2026-03-28 22:00:00,gw-03,us-west-2,m5.large,enterprise,0.5434,0.3755,207.23,674.68,0.0519,21,0.9894,70.148,498.4,0.659,E,0
2026-03-28 22:00:00,gw-04,us-west-2,c5.xlarge,free,0.5798,0.7325,13.87,524.79,0.0303,4,0.9542,35.998,278.1,0.388,E,0
2026-03-28 22:00:00,gw-05,us-west-2,r5.2xlarge,enterprise,0.2607,0.4753,310.41,329.53,1.1894,6,0.8835,21.561,311.9,1.261,E,0
2026-03-28 22:00:00,gw-06,eu-central-1,m5.large,enterprise,0.2342,0.6111,68.83,263.35,0.1723,3,0.9853,33.969,257.0,0.618,E,0
2026-03-28 22:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.6061,0.7225,39.46,889.36,0.6959,3,0.8555,7.469,621.2,0.982,E,0
2026-03-28 22:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.6269,0.4376,864.2,1625.15,0.0718,23,0.8703,8.754,629.0,2.617,E,0
2026-03-28 22:00:00,gw-09,ap-south-1,m5.large,free,0.736,0.6998,2079.03,665.56,0.3368,13,0.916,111.228,432.6,1.63,E,1
2026-03-28 22:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.1767,0.478,599.56,577.63,0.7808,7,0.6713,13.63,415.2,1.669,E,0
2026-03-28 22:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.6365,0.4949,66.21,582.64,1.309,3,0.7271,7.889,341.0,0.344,E,0
2026-03-28 22:00:00,gw-12,us-east-1,m5.large,enterprise,0.393,0.5084,116.45,528.47,2.0274,12,0.9025,3.16,262.3,0.511,E,0
2026-03-28 22:00:00,gw-13,us-east-1,c5.xlarge,free,0.8598,0.8881,84.76,463.35,0.0125,7,0.8667,20.571,253.3,3.692,E,0
2026-03-28 22:00:00,gw-14,us-east-1,r5.2xlarge,pro,0.6988,0.5377,156.02,1128.02,0.307,6,0.8901,3.403,534.1,1.474,E,0
2026-03-28 22:00:00,gw-15,us-west-2,m5.large,free,0.5577,0.5354,251.63,450.55,0.1959,7,0.9244,88.367,208.6,0.957,E,0
2026-03-28 22:00:00,gw-16,us-west-2,c5.xlarge,free,0.353,0.2863,2308.0,732.8,1.3762,21,0.8722,13.067,411.5,1.84,E,0
2026-03-28 22:00:00,gw-17,us-west-2,r5.2xlarge,pro,0.6626,0.7404,49.47,1244.91,0.5057,15,0.9274,110.18,378.1,2.838,E,0
2026-03-28 22:00:00,gw-18,eu-central-1,m5.large,enterprise,0.3688,0.4902,249.05,309.99,0.0005,6,0.9179,5.848,239.3,4.248,E,0
2026-03-28 22:00:00,gw-19,eu-central-1,c5.xlarge,free,0.7197,0.5577,235.06,530.31,0.0035,10,0.9563,17.773,408.4,2.965,E,0
2026-03-28 22:00:00,gw-20,eu-central-1,r5.2xlarge,enterprise,0.3274,0.5996,211.45,132.8,0.605,1,0.9596,6.613,210.0,2.115,E,0
2026-03-28 22:00:00,gw-21,ap-south-1,m5.large,enterprise,0.3958,0.4189,1392.27,862.6,0.3469,12,0.923,8.805,705.7,5.049,E,1
2026-03-28 22:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.5894,0.5708,366.52,857.16,0.032,13,0.9625,5.908,476.7,1.99,E,0
2026-03-28 22:00:00,gw-23,ap-south-1,r5.2xlarge,free,0.3864,0.3886,442.44,1519.72,0.7307,11,0.8589,99.529,878.5,0.596,E,1
2026-03-29 00:00:00,gw-00,us-east-1,m5.large,pro,0.6513,0.4782,77.3,1171.31,0.7497,15,0.9287,23.228,503.4,0.272,E,0
2026-03-29 00:00:00,gw-01,us-east-1,c5.xlarge,pro,0.3386,0.6711,281.24,1119.52,0.0341,23,0.7351,107.053,685.6,2.003,E,0
2026-03-29 00:00:00,gw-02,us-east-1,r5.2xlarge,free,0.3908,0.5393,23.22,457.16,0.4765,3,0.9379,3.32,410.2,0.885,E,0
2026-03-29 00:00:00,gw-03,us-west-2,m5.large,pro,0.4109,0.3849,128.9,336.33,0.1655,7,0.9345,8.905,205.1,1.48,E,0
2026-03-29 00:00:00,gw-04,us-west-2,c5.xlarge,free,0.5057,0.5131,79.59,411.33,0.1716,10,0.9661,60.728,283.5,0.861,E,0
2026-03-29 00:00:00,gw-05,us-west-2,r5.2xlarge,free,0.4387,0.3693,209.19,707.06,0.1983,7,0.9895,39.075,634.7,0.718,E,0
2026-03-29 00:00:00,gw-06,eu-central-1,m5.large,free,0.629,0.6041,721.3,637.62,0.3067,14,0.9316,27.862,407.7,1.56,E,0
2026-03-29 00:00:00,gw-07,eu-central-1,c5.xlarge,enterprise,0.2138,0.3337,561.45,254.87,1.5636,6,0.9699,15.027,273.5,0.425,E,0
2026-03-29 00:00:00,gw-08,eu-central-1,r5.2xlarge,free,0.4858,0.6233,144.09,726.49,0.739,14,0.9635,176.389,357.3,1.473,E,0
2026-03-29 00:00:00,gw-09,ap-south-1,m5.large,free,0.566,0.6563,502.67,697.15,0.4789,6,0.8076,25.464,418.3,1.893,E,0
2026-03-29 00:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.7432,0.9111,250.97,398.8,0.3204,17,0.9688,19.908,292.1,0.307,E,0
2026-03-29 00:00:00,gw-11,ap-south-1,r5.2xlarge,pro,0.7219,0.6799,135.03,809.3,0.0567,5,0.9309,64.151,484.9,0.512,E,0
2026-03-29 00:00:00,gw-12,us-east-1,m5.large,enterprise,0.3785,0.4227,267.25,644.3,0.367,6,0.9357,28.486,620.2,2.137,E,0
2026-03-29 00:00:00,gw-13,us-east-1,c5.xlarge,pro,0.6172,0.4583,104.65,674.45,0.3307,8,0.8596,11.917,319.8,1.314,E,0
2026-03-29 00:00:00,gw-14,us-east-1,r5.2xlarge,free,0.5767,0.6507,168.04,497.82,1.2389,5,0.8882,6.301,405.8,3.453,E,0
2026-03-29 00:00:00,gw-15,us-west-2,m5.large,free,0.6227,0.3866,84.19,1009.0,0.3519,6,0.9826,9.582,490.8,0.714,E,0
2026-03-29 00:00:00,gw-16,us-west-2,c5.xlarge,enterprise,0.7206,0.7077,164.59,671.38,0.0535,9,0.813,5.931,320.1,1.911,E,0
2026-03-29 00:00:00,gw-17,us-west-2,r5.2xlarge,enterprise,0.6984,0.8142,5.26,1093.52,0.0898,8,0.9145,10.53,684.2,4.432,E,0
2026-03-29 00:00:00,gw-18,eu-central-1,m5.large,pro,0.6785,0.6608,360.57,1560.71,0.2297,9,0.939,81.922,729.9,0.695,E,1
2026-03-29 00:00:00,gw-19,eu-central-1,c5.xlarge,pro,0.5136,0.5844,219.3,550.9,0.0731,13,0.8895,53.284,235.1,0.53,E,1
2026-03-29 00:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.7766,0.8403,664.56,1565.65,0.6638,23,0.873,,515.6,0.242,E,1
2026-03-29 00:00:00,gw-21,ap-south-1,m5.large,pro,0.3481,0.4081,293.14,748.98,0.6387,6,0.8764,10.537,398.3,1.975,E,1
2026-03-29 00:00:00,gw-22,ap-south-1,c5.xlarge,free,0.3499,0.8868,494.36,557.28,0.1219,8,0.9159,36.105,760.5,8.325,E,1
2026-03-29 00:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.3469,0.6522,330.95,834.5,0.1513,13,0.9346,60.278,1053.1,1.876,E,0
2026-03-29 02:00:00,gw-00,us-east-1,m5.large,pro,0.6756,0.6216,269.11,838.36,1.9105,8,0.9486,88.791,548.7,4.332,E,0
2026-03-29 02:00:00,gw-01,us-east-1,c5.xlarge,pro,0.4398,0.5849,1036.79,926.79,0.2656,13,0.8317,19.589,726.6,1.57,E,0
2026-03-29 02:00:00,gw-02,us-east-1,r5.2xlarge,free,0.4619,0.3806,350.72,468.14,0.0736,8,0.9147,,498.3,3.137,E,0
2026-03-29 02:00:00,gw-03,us-west-2,m5.large,free,0.3791,0.5524,125.06,441.76,0.2148,5,0.9757,19.425,380.9,0.579,E,0
2026-03-29 02:00:00,gw-04,us-west-2,c5.xlarge,free,0.4473,0.4337,148.02,965.49,0.1055,18,0.8606,3.871,432.9,2.97,E,0
2026-03-29 02:00:00,gw-05,us-west-2,r5.2xlarge,free,0.3955,0.6107,132.37,819.9,0.2525,9,0.8114,,279.5,4.127,E,0
2026-03-29 02:00:00,gw-06,eu-central-1,m5.large,free,0.4391,0.4305,362.67,980.74,0.2277,5,0.9481,117.435,1021.6,3.513,E,1
2026-03-29 02:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.6107,0.5085,356.26,1438.58,0.089,8,0.8935,40.352,588.1,2.418,E,1
2026-03-29 02:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.1628,0.485,13.12,627.95,0.0522,8,0.8934,103.915,404.0,0.494,E,0
2026-03-29 02:00:00,gw-09,ap-south-1,m5.large,enterprise,0.2923,0.4187,46.52,1832.58,0.4184,7,0.8962,25.026,1165.3,2.218,E,1
2026-03-29 02:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.5682,0.572,29.91,747.19,0.0742,8,0.9038,23.099,421.7,3.024,E,0
2026-03-29 02:00:00,gw-11,ap-south-1,r5.2xlarge,enterprise,0.7188,0.5809,94.7,1034.25,0.606,14,0.9914,51.688,539.8,2.244,E,1
2026-03-29 02:00:00,gw-12,us-east-1,m5.large,pro,0.2679,0.5312,122.05,319.63,0.0496,6,0.9178,19.266,233.5,1.019,E,0
2026-03-29 02:00:00,gw-13,us-east-1,c5.xlarge,enterprise,0.4222,0.3141,426.79,1206.03,0.3682,6,0.9221,46.367,938.4,1.72,E,0
2026-03-29 02:00:00,gw-14,us-east-1,r5.2xlarge,pro,0.3627,0.3645,70.97,416.44,0.0324,8,0.9642,3.527,256.6,0.773,E,0
2026-03-29 02:00:00,gw-15,us-west-2,m5.large,pro,0.5589,0.5496,60.72,508.16,0.0007,5,0.9961,38.806,505.4,0.292,E,0
2026-03-29 02:00:00,gw-16,us-west-2,c5.xlarge,free,0.3609,0.4582,349.19,588.12,0.1778,10,0.9466,12.085,518.8,0.239,E,0
2026-03-29 02:00:00,gw-17,us-west-2,r5.2xlarge,free,0.2601,0.5467,63.48,497.12,3.0545,5,0.9554,9.152,490.7,0.807,E,0
2026-03-29 02:00:00,gw-18,eu-central-1,m5.large,pro,0.6126,0.5616,735.2,466.97,1.4802,4,0.8733,6.281,225.3,0.33,E,0
2026-03-29 02:00:00,gw-19,eu-central-1,c5.xlarge,enterprise,0.8394,0.7376,1367.23,604.8,0.4181,17,0.926,99.757,243.0,0.895,E,1
2026-03-29 02:00:00,gw-20,eu-central-1,r5.2xlarge,pro,0.6749,0.3696,907.39,1109.65,1.0131,14,0.8732,5.322,425.1,1.58,E,0
2026-03-29 02:00:00,gw-21,ap-south-1,m5.large,pro,0.5715,0.6786,586.02,617.56,0.0204,16,0.9822,8.906,639.4,4.754,E,0
2026-03-29 02:00:00,gw-22,ap-south-1,c5.xlarge,enterprise,0.4452,0.7051,166.57,537.01,0.6573,5,0.9331,45.957,355.2,4.647,E,1
2026-03-29 02:00:00,gw-23,ap-south-1,r5.2xlarge,free,0.617,0.8511,116.13,2408.13,1.6807,17,0.8624,199.046,1094.6,0.258,E,1
2026-03-29 04:00:00,gw-00,us-east-1,m5.large,enterprise,0.6252,0.6898,671.22,581.39,1.3708,19,0.9903,6.532,523.8,1.205,E,1
2026-03-29 04:00:00,gw-01,us-east-1,c5.xlarge,free,0.6697,0.7121,86.31,728.18,0.034,4,0.9588,7.514,696.0,1.33,E,0
2026-03-29 04:00:00,gw-02,us-east-1,r5.2xlarge,free,0.8244,0.9066,102.38,1310.11,0.011,8,0.8369,23.796,433.4,0.182,E,0
2026-03-29 04:00:00,gw-03,us-west-2,m5.large,pro,0.7483,0.6563,606.4,1377.3,0.311,14,0.8797,35.205,582.6,1.303,E,1
2026-03-29 04:00:00,gw-04,us-west-2,c5.xlarge,pro,0.5802,0.6759,139.24,966.73,0.0051,12,0.9004,45.873,589.2,3.224,E,1
2026-03-29 04:00:00,gw-05,us-west-2,r5.2xlarge,enterprise,0.679,0.3923,113.92,1799.2,0.0541,10,0.9261,6.377,927.3,1.587,E,0
2026-03-29 04:00:00,gw-06,eu-central-1,m5.large,free,0.3275,0.3964,1369.28,1167.13,0.979,6,0.8792,96.371,594.0,7.989,E,1
2026-03-29 04:00:00,gw-07,eu-central-1,c5.xlarge,free,0.4975,0.6798,157.18,873.34,0.2528,8,0.9259,413.889,319.4,3.384,E,0
2026-03-29 04:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.7196,0.7858,210.53,445.79,0.0562,20,0.8853,118.968,172.0,3.207,E,0
2026-03-29 04:00:00,gw-09,ap-south-1,m5.large,free,0.6162,0.7688,55.6,407.11,0.2559,6,0.9078,5.777,283.6,2.146,E,0
2026-03-29 04:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.2648,0.4633,549.3,860.81,0.4314,8,0.8768,31.979,570.3,2.112,E,0
2026-03-29 04:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.27,0.4137,20.97,541.33,0.0034,6,0.9591,5.75,488.7,0.186,E,0
2026-03-29 04:00:00,gw-12,us-east-1,m5.large,free,0.383,0.5715,420.22,547.2,0.82,17,0.8769,11.84,254.3,2.061,E,0
2026-03-29 04:00:00,gw-13,us-east-1,c5.xlarge,pro,0.5511,0.4807,193.96,2357.36,0.2361,5,0.8683,13.245,1546.5,3.754,E,0
2026-03-29 04:00:00,gw-14,us-east-1,r5.2xlarge,enterprise,0.7682,0.9167,193.72,1028.0,0.4071,2,0.7322,38.892,921.2,1.74,E,0
2026-03-29 04:00:00,gw-15,us-west-2,m5.large,free,0.456,0.5026,236.33,898.29,0.0434,12,0.9754,34.598,510.7,0.827,E,0
2026-03-29 04:00:00,gw-16,us-west-2,c5.xlarge,pro,0.8378,0.8434,97.59,690.19,0.1085,10,0.9733,436.784,288.1,3.075,E,0
2026-03-29 04:00:00,gw-17,us-west-2,r5.2xlarge,free,0.5847,0.7628,98.66,615.15,0.0308,5,0.9366,27.22,360.1,5.262,E,0
2026-03-29 04:00:00,gw-18,eu-central-1,m5.large,free,0.4039,0.6314,475.13,704.81,1.1752,8,0.9067,97.798,598.0,3.562,E,0
2026-03-29 04:00:00,gw-19,eu-central-1,c5.xlarge,free,0.5003,0.401,2301.51,668.76,0.1124,11,0.931,23.087,504.5,5.771,E,0
2026-03-29 04:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.5208,0.5987,76.21,1328.95,0.872,6,0.7882,9.627,592.6,1.844,E,0
2026-03-29 04:00:00,gw-21,ap-south-1,m5.large,free,0.6524,0.5671,81.71,1119.12,0.5827,7,0.8413,49.785,512.7,0.996,E,1
2026-03-29 04:00:00,gw-22,ap-south-1,c5.xlarge,enterprise,0.7715,0.6538,282.38,1243.32,0.7514,9,0.9561,21.546,390.2,3.473,E,1
2026-03-29 04:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.7324,0.6656,476.69,1059.7,0.4117,22,0.9355,43.393,307.8,3.138,E,0
2026-03-29 06:00:00,gw-00,us-east-1,m5.large,enterprise,0.7885,0.5562,384.5,1653.25,0.0003,14,0.8663,8.978,472.3,3.184,E,0
2026-03-29 06:00:00,gw-01,us-east-1,c5.xlarge,pro,0.6087,0.8365,1028.75,731.47,1.4164,8,0.9027,33.453,553.6,4.503,E,1
2026-03-29 06:00:00,gw-02,us-east-1,r5.2xlarge,pro,0.5079,0.721,125.86,1419.89,1.0915,2,0.9362,82.671,1186.5,2.506,E,1
2026-03-29 06:00:00,gw-03,us-west-2,m5.large,free,0.4816,0.7509,75.37,612.16,0.1515,7,0.9708,56.525,519.4,2.122,E,0
2026-03-29 06:00:00,gw-04,us-west-2,c5.xlarge,enterprise,0.2237,0.2001,584.58,1742.05,1.4341,13,0.9708,20.761,1385.1,0.141,E,0
